ID,Shopify Name,Sawadeekard Name,Before,Change,After
207/197,[ENG]	SV03	Obsidian Flames:	209/197	Lechonk	IR	(Foil),Pidgey IR (Foil),5.0,2.9000000000000004,7.9
208/197,[ENG]	SV03	Obsidian Flames:	210/197	Eiscue ex	SR	(Foil),Pidgeotto IR (Foil),4.0,-0.7000000000000002,3.3
209/197,[ENG]	SV03	Obsidian Flames:	211/197	Tyranitar ex	SR	(Foil),Lechonk IR (Foil),8.5,-6.1,2.4
210/197,[ENG]	SV03	Obsidian Flames:	212/197	Vespiquen ex	SR	(Foil),Eiscue ex SR (Foil),4.5,-2.5,2.0
211/197,[ENG]	SV03	Obsidian Flames:	213/197	Glimmora ex	SR	(Foil),Tyranitar ex SR (Foil),4.5,0.5,5.0
212/197,[ENG]	SV03	Obsidian Flames:	214/197	Absol ex	SR	(Foil),Vespiquen ex SR (Foil),4.5,-2.5,2.0
213/197,[ENG]	SV03	Obsidian Flames:	215/197	Charizard ex	SR	(Foil),Glimmora ex SR (Foil),30.0,-28.0,2.0
214/197,[ENG]	SV03	Obsidian Flames:	216/197	Revavroom ex	SR	(Foil),Absol ex SR (Foil),4.0,-1.0,3.0
215/197,[ENG]	SV03	Obsidian Flames:	217/197	Pidgeot ex	SR	(Foil),Charizard ex SR (Foil),10.0,1.9000000000000004,11.9
216/197,[ENG]	SV03	Obsidian Flames:	218/197	Geeta	SR	(Foil),Revavroom ex SR (Foil),6.0,-4.0,2.0
217/197,[ENG]	SV03	Obsidian Flames:	219/197	Ortega	SR	(Foil),Pidgeot ex SR (Foil),4.5,8.7,13.2
218/197,[ENG]	SV03	Obsidian Flames:	220/197	Poppy	SR	(Foil),Geeta SR (Foil),6.0,-2.7,3.3
219/197,[ENG]	SV03	Obsidian Flames:	221/197	Ryme	SR	(Foil),Ortega SR (Foil),4.0,-2.0,2.0
220/197,[ENG]	SV03	Obsidian Flames:	222/197	Eiscue ex	SIR	(Foil),Poppy SR (Foil),9.0,-6.6,2.4
221/197,[ENG]	SV03	Obsidian Flames:	223/197	Charizard ex	SIR	(Foil),Ryme SR (Foil),118.0,-114.3,3.7
222/197,[ENG]	SV03	Obsidian Flames:	224/197	Revavroom ex	SIR	(Foil),Eiscue ex SIR (Foil),6.0,-1.4000000000000004,4.6
223/197,[ENG]	SV03	Obsidian Flames:	225/197	Pidgeot ex	SIR	(Foil),Charizard ex SIR (Foil),16.0,43.6,59.6
224/197,[ENG]	SV03	Obsidian Flames:	226/197	Geeta	SIR	(Foil),Revavroom ex SIR (Foil),10.0,-5.4,4.6
225/197,[ENG]	SV03	Obsidian Flames:	227/197	Poppy	SIR	(Foil),Pidgeot ex SIR (Foil),10.0,9.899999999999999,19.9
226/197,[ENG]	SV03	Obsidian Flames:	228/197	Charizard ex	UR	(Foil),Geeta SIR (Foil),39.0,-35.7,3.3
227/197,[ENG]	SV03	Obsidian Flames:	229/197	Artazon	UR	(Foil),Poppy SIR (Foil),7.0,-3.0,4.0
228/197,[ENG]	SV03	Obsidian Flames:	230/197	Basic Fire Energy	UR	(Foil),Charizard ex UR (Foil),9.0,16.2,25.2
229/197,[ENG]	SV03	Obsidian Flames:	086/197	Espeon	U	(Non-Foil),Artazon UR (Foil),0.5,2.8,3.3
