Before,Change,After
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,1.0,2.0
2.0,-1.0,1.0
0.5,0.0,0.5
1.5,-0.5,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.7,-0.19999999999999996,0.5
1.0,0.0,1.0
0.8,-0.30000000000000004,0.5
2.0,-1.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,2.1,3.1
3.5,-2.5,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.5,-0.5,1.0
0.5,0.0,0.5
1.5,-0.5,1.0
0.5,0.19999999999999996,0.7
1.5,-0.5,1.0
0.7,0.30000000000000004,1.0
1.5,-0.5,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.7,-0.19999999999999996,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.7,-0.19999999999999996,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,1.0,2.0
2.0,-1.0,1.0
0.5,0.19999999999999996,0.7
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.7,-0.19999999999999996,0.5
1.5,-0.5,1.0
0.7,-0.19999999999999996,0.5
1.5,-0.5,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.7,-0.19999999999999996,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,1.0,2.0
6.0,-5.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.0,1.0,2.0
2.0,-1.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.2,-0.19999999999999996,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.7,-0.19999999999999996,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
1.0,-0.5,0.5
2.5,-1.4,1.1
1.5,-0.7,0.8
3.0,6.4,9.4
25.0,-23.4,1.6
0.8,-0.30000000000000004,0.5
1.5,-0.5,1.0
0.5,0.0,0.5
1.8,-0.8,1.0
0.8,-0.30000000000000004,0.5
2.0,0.0,2.0
7.5,-6.5,1.0
1.0,-0.5,0.5
2.5,-1.5,1.0
1.0,-0.5,0.5
2.5,-1.5,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,1.4,2.4
5.5,-4.5,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,0.0,1.3
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,3.4000000000000004,4.4
5.0,-4.0,1.0
0.5,0.0,0.5
1.0,0.30000000000000004,1.3
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.19999999999999996,0.7
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.3,-0.30000000000000004,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,0.0,1.0
0.5,0.0,0.5
1.0,1.4,2.4
6.0,-2.9,3.1
4.5,-3.6,0.9
5.0,7.1,12.1
22.0,-21.0,1.0
0.5,0.0,0.5
1.0,2.3,3.3
10.0,1.4000000000000004,11.4
8.0,-3.3,4.7
5.5,1.2000000000000002,6.7
7.5,-4.4,3.1
4.0,-0.7000000000000002,3.3
5.0,10.4,15.4
12.0,-5.3,6.7
7.0,-2.3,4.7
5.0,-2.6,2.4
4.0,-0.7000000000000002,3.3
4.0,-0.8999999999999999,3.1
4.0,-1.6,2.4
4.0,0.0,4.0
4.0,10.8,14.8
22.0,-18.0,4.0
4.0,-1.2999999999999998,2.7
4.0,-0.8999999999999999,3.1
4.0,1.4000000000000004,5.4
5.5,9.3,14.8
22.0,2.1000000000000014,24.1
18.0,76.0,94.0
55.0,-53.0,2.0
4.0,16.1,20.1
25.0,-23.0,2.0
4.0,1.4000000000000004,5.4
6.0,-3.3,2.7
4.5,-0.09999999999999964,4.4
7.0,-2.3,4.7
5.5,2.5,8.0
10.0,-7.3,2.7
5.0,5.699999999999999,10.7
12.0,-6.6,5.4
7.0,10.399999999999999,17.4
35.0,-30.3,4.7
12.0,-6.6,5.4
8.0,-6.0,2.0
4.0,9.4,13.4
20.0,-16.7,3.3
4.5,1.5,6.0
9.0,-2.3,6.7
8.0,-5.3,2.7
4.0,4.699999999999999,8.7
12.0,21.5,33.5
35.0,32.099999999999994,67.1
75.0,-50.9,24.1
55.0,-14.700000000000003,40.3
0.5,402.2,402.7
205.0,-175.5,29.5
35.0,45.5,80.5
90.0,50.900000000000006,140.9
135.0,-54.5,80.5
55.0,1.3999999999999986,56.4
55.0,65.8,120.8
150.0,-120.5,29.5
25.0,-4.899999999999999,20.1
25.0,35.4,60.4
70.0,-56.6,13.4
14.0,4.800000000000001,18.8
25.0,,25.0
14.0,,14.0
